FID,saison,baumart,link,last_update,_geometry
stadtbaum.57c5e14b-209e-4be6-ba24-35d52ab0f7dd,2020/2021,Hainbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347674 5673295)
stadtbaum.b6e74454-db90-49cf-b8be-11ac96a2621c,2020/2021,Hainbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347678 5673291)
stadtbaum.249a7ef0-ee19-4734-bd41-114366b2c16b,2020/2021,Hainbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347650 5673233)
stadtbaum.246dbdb8-2be1-4f7a-a88c-591aa2fffcd4,2020/2021,Hainbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347947 5673199)
stadtbaum.3f312d8c-c725-4abd-8749-867c8618efb2,2020/2021,Hainbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (348189 5673126)
stadtbaum.86e3164d-bc39-4867-9c6d-ebfb1d0c6308,2020/2021,Hainbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347803 5673212)
stadtbaum.d900a44b-9065-4f1a-8411-8316faee82c2,2020/2021,Hainbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347834 5673204)
stadtbaum.38473033-6a0c-4443-9f2b-9b6b2c1c1bc1,2020/2021,Zelkove,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (351074 5670975)
stadtbaum.b4645432-70f5-4a0b-b963-12154092838f,2020/2021,Zelkove,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (351055 5670986)
stadtbaum.eebf343d-0a28-42f0-b139-8e00e4a37cc5,2020/2021,Schnurbaum,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (351070 5671810)
stadtbaum.18ef029d-2d13-48b5-b470-8e39f6c289fa,2020/2021,Schnurbaum,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (351144 5671702)
stadtbaum.dd8d8d14-a181-4921-a790-422ae10dd182,2020/2021,Ungarische Eiche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (350732 5671896)
stadtbaum.b9668e23-ecfa-4afd-a119-89cf1918daab,2020/2021,Ungarische Eiche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (350707 5671856)
stadtbaum.b37af3bf-065d-4759-a85d-e9b26fbc33f3,2021/2022,Nordamerikanische Rotesche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (344814 5676795)
stadtbaum.269be25b-ac26-4856-9642-8374d1280de4,2021/2022,Nordamerikanische Rotesche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (344822 5676794)
stadtbaum.2fe53e0f-b397-4427-9586-8c5042c9b423,2021/2022,Nordamerikanische Rotesche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (344777 5676803)
stadtbaum.ecab0352-8129-4ed5-b717-6bf29b09c26c,2021/2022,Nordamerikanische Rotesche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (344704 5676816)
stadtbaum.c9969b13-e9a7-4fe7-a36c-0c58d79fce06,2021/2022,Nordamerikanische Rotesche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (344841 5676800)
stadtbaum.a1be2b96-4ab6-40c1-9b76-fa4e2c386202,2021/2022,Fächerblattbaum,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345949 5677463)
stadtbaum.1383a798-14fc-45fb-a92b-d39d185574aa,2021/2022,Zierkirsche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345640 5678891)
stadtbaum.46106c2e-f5ce-4598-b266-90cd63bea6d4,2021/2022,Spitzahorn,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345292 5679479)
stadtbaum.bf3699e7-0259-46fa-a2d7-0530650d3e63,2021/2022,Spitzahorn,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345292 5679538)
stadtbaum.5a9c7364-55d2-496f-9b99-3f49cc652cc0,2021/2022,Ulme,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345929 5679929)
stadtbaum.23a2cbe9-5410-4e64-958c-d163069c958a,2021/2022,Ulme,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345931 5679918)
stadtbaum.d20422d4-d1a5-451b-8b38-ced4be73eedf,2021/2022,Ulme,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345932 5679907)
stadtbaum.1392f74d-38aa-417e-88de-ddf315349501,2021/2022,Ulme,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345932 5679896)
stadtbaum.a30130d0-7ad6-47a2-a099-7d1894982eef,2021/2022,Ulme,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345934 5679881)
stadtbaum.e7c2a083-b2c6-403b-a9da-534641ffebbc,2021/2022,Ulme,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345936 5679867)
stadtbaum.d7eb78a9-978e-45fc-bd5d-97c400bb324c,2021/2022,Ulme,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345937 5679851)
stadtbaum.87f3b446-ffd3-4286-96fc-ef13d0349df4,2021/2022,Ulme,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345939 5679838)
stadtbaum.8cc423ff-0017-484b-a1a5-f9abe022bbbf,2021/2022,Ulme,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345939 5679823)
stadtbaum.d3054253-7933-44f1-a68c-12429860b954,2021/2022,Hopfenbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345856 5679930)
stadtbaum.79edb3ad-e702-4d4d-a117-0dcec203c8ef,2021/2022,Hopfenbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345865 5679933)
stadtbaum.34fac558-ad21-4ef8-970f-f45457505d21,2021/2022,Hopfenbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345875 5679937)
stadtbaum.498ad047-2c81-4846-9dc1-1d22e06a966b,2021/2022,Hopfenbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345899 5679942)
stadtbaum.219807b6-6a78-4d7a-9c9d-4eb5c95324de,2021/2022,Hopfenbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345859 5679921)
stadtbaum.811ad5a1-a418-46b3-81e3-f115853477f2,2021/2022,Hopfenbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345868 5679923)
stadtbaum.91c5d396-fa3a-4ef9-9685-cc27111c95d6,2021/2022,Hopfenbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345879 5679925)
stadtbaum.2b45f3bd-faf1-4806-a026-e4dd0c4f053a,2021/2022,Hopfenbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345903 5679934)
stadtbaum.c8150049-138f-46ba-bd0f-a7b225f21886,2021/2022,Ahornblättrige Platane,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (344844 5678407)
stadtbaum.b3e50c50-ca26-47c6-bab2-50e7f6c46d0d,2021/2022,Gemeine Esche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345649 5678381)
stadtbaum.f63ae550-5064-43c1-b81d-4aa434b57e60,2021/2022,Gemeine Esche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345943 5678385)
stadtbaum.b7441128-7e82-4760-91ab-749f12241e38,2021/2022,Ahornblättrige Platane,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (344422 5679347)
stadtbaum.473adcde-c475-42a4-95e1-1ab5c65d28dd,2021/2022,Hainbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (344896 5679271)
stadtbaum.8c09f8b5-1232-4458-8123-db5b1303cd61,2021/2022,Schmale Pyramideneiche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345237 5678999)
stadtbaum.e6e42324-c2a9-442d-8e3f-d4413f6d77f4,2021/2022,Schmale Pyramideneiche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345250 5679018)
stadtbaum.154cbec7-bce0-4ff5-8f9c-b98ba541aaa2,2021/2022,Schwarzkiefer,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345684 5678143)
stadtbaum.0d79540c-d83d-49ef-bc71-9c42d18c82ab,2021/2022,Zierkirsche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345699 5678150)
stadtbaum.d40e12be-9d95-4832-9339-a72e72ade383,2021/2022,Zierkirsche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345696 5678153)
stadtbaum.4f924cec-6e9a-44f7-a51e-d6d68dcd873e,2021/2022,Zierkirsche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345699 5678159)
stadtbaum.909372b9-0411-4b04-823c-f1da74c0bd25,2021/2022,Spitzahorn,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345858 5679902)
stadtbaum.6e05cda6-4a4c-4687-9a98-dbbebd3741b5,2021/2022,Spitzahorn,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345864 5679883)
stadtbaum.0ced28aa-aa9d-4790-bea4-3ddd8ccddc32,2021/2022,Spitzahorn,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345876 5679851)
stadtbaum.2a0793e8-d042-4c5e-a500-c573cad6ec76,2021/2022,Spitzahorn,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345880 5679840)
stadtbaum.276f3139-7014-470e-a721-73abf43d3496,2021/2022,Spitzahorn,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345889 5679811)
stadtbaum.0b3384cf-5fb6-4eb2-a343-8c8d010c3b5b,2021/2022,Kaiserlinde,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345103 5679315)
stadtbaum.971a87d6-6fac-45c0-b720-70d59b723a29,2021/2022,Morgenländische Platane,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345933 5677945)
stadtbaum.80c018e5-2328-42d2-9789-c180a5439d2c,2021/2022,Morgenländische Platane,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345936 5677962)
stadtbaum.efd5039a-dc74-443a-80b9-a2c0437072c3,2021/2022,Morgenländische Platane,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345951 5678011)
stadtbaum.9a706101-33d3-4fa0-b962-d7078060ae49,2021/2022,Morgenländische Platane,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345953 5678020)
stadtbaum.ed97b06f-99ad-4020-94a9-14ab9a439b6b,2021/2022,Spitzahorn,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (344851 5678994)
stadtbaum.c750f8a1-bff5-451b-9df5-bf6a7c263bc5,2021/2022,Schnurbaum,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345126 5679185)
stadtbaum.c1b0b692-4f5f-4b21-ac20-b2e3b228718f,2021/2022,Thüringische Säulen-Mehlbeere,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345952 5677667)
stadtbaum.f8aec86a-ab7a-435c-827d-30c26ddd9986,2021/2022,Thüringische Säulen-Mehlbeere,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345969 5677692)
stadtbaum.4d19c4b4-e995-4a88-a5c1-30018de98660,2021/2022,Thüringische Säulen-Mehlbeere,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345976 5677709)
stadtbaum.731a508c-4907-48bc-94ad-f3b69da14f95,2021/2022,Thüringische Säulen-Mehlbeere,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345980 5677720)
stadtbaum.3feac816-05cc-4cda-acf1-2e874ba424ba,2021/2022,Thüringische Säulen-Mehlbeere,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (345970 5677733)
stadtbaum.4e5dbc9f-4a94-4e17-8c86-9f9153db8c87,2021/2022,Zierkirsche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (344728 5679077)
stadtbaum.0ec1c5c0-5fb7-4330-ba4d-cc7d6e7d2111,2021/2022,Zerr-Eiche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (344794 5680256)
stadtbaum.e1e3278e-ac98-4cc6-b693-d56cbac8b72c,2021/2022,Krimlinde,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (346935 5679450)
stadtbaum.dd220f1c-cb12-419b-9a2f-556afb084271,2021/2022,Krimlinde,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (346654 5679440)
stadtbaum.db8cb4b3-26d4-49ad-8609-10a09b44919c,2021/2022,Spitzahorn,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347236 5677851)
stadtbaum.f642ed2c-38c0-491e-a5bf-6347fbfc83a2,2021/2022,Spitzahorn,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347850 5677550)
stadtbaum.a9c28e3f-3f5c-40fc-b892-59e9b09cecfa,2021/2022,Spitzahorn,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347637 5677536)
stadtbaum.c6bd09f0-7ae2-4d75-ac3e-0b360eeb648a,2021/2022,Kaiserlinde,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (346748 5677808)
stadtbaum.f9336092-1ba9-4afb-bcbd-ba14b604660c,2021/2022,Kaiserlinde,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347207 5678028)
stadtbaum.9ba82c28-c1b5-4017-acdb-cec112c92e01,2021/2022,Kaiserlinde,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347270 5678713)
stadtbaum.62240744-2f36-42fc-818d-0a8a63f6a9cc,2021/2022,Purpur-Erle,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (348052 5677631)
stadtbaum.10fc7028-2c18-4262-96f5-9eeef58f1a14,2021/2022,Purpur-Erle,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (348059 5677626)
stadtbaum.97c8665d-06b8-4232-8ff8-6f10f066c7dd,2021/2022,Purpur-Erle,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (348054 5677635)
stadtbaum.fb13a7be-278b-4c4f-9aaf-af57c0e150d4,2021/2022,Purpur-Erle,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (348062 5677630)
stadtbaum.644630f9-34a3-4334-99b7-c838a6c98e95,2021/2022,Hainbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347311 5677732)
stadtbaum.54f8ef94-6735-4345-9da3-0a39a7eec0ae,2021/2022,Hainbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347334 5677655)
stadtbaum.3521c736-7fb2-4b9f-b731-18f96c1d0326,2021/2022,Hainbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347372 5677603)
stadtbaum.7b875550-f1fc-40a6-9e59-91e3f11f264d,2021/2022,Kaiserlinde,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347030 5677588)
stadtbaum.93624261-74ca-4939-8b9f-ccaee7ea7a3e,2021/2022,Einblättrige Robinie,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (348165 5678139)
stadtbaum.4e86011a-9494-4ddd-bdcb-a2a7086e1489,2021/2022,Einblättrige Robinie,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (348070 5678129)
stadtbaum.4d054c3e-7143-4ded-9a76-dcbc213ae78d,2021/2022,Magnolie,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347279 5678469)
stadtbaum.92d61e63-a1fe-45b4-8a94-a2d566500a90,2021/2022,Magnolie,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347221 5678446)
stadtbaum.df63976e-ae35-4439-848a-643bbf98dd65,2021/2022,Magnolie,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347258 5678446)
stadtbaum.1cf674d7-5174-4ded-81eb-b7f70c619ffa,2021/2022,Ulme,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347509 5678247)
stadtbaum.8c042152-a668-4908-8e86-707d50a6d138,2021/2022,Hainbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (347056 5677177)
stadtbaum.8a169e45-0174-48e3-9c47-7044d6b0ea34,2021/2022,Kaiserlinde,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (346883 5676735)
stadtbaum.0d1ab192-720d-45f4-8aaf-08a4d0fd4fd4,2021/2022,Kaiserlinde,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (346608 5676859)
stadtbaum.7f183a4d-7467-48e7-b86c-c1b343efa90d,2021/2022,Kaiserlinde,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (346698 5676834)
stadtbaum.e14ae217-ec6e-446c-abb9-944391cc6c0e,2021/2022,Hainbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (346581 5676872)
stadtbaum.e1ac27a9-135d-41e1-8482-56441e1d1d88,2021/2022,Hainbuche,https://www.duesseldorf.de/stadtgruen/baeume-in-der-stadt/stadtbaumkonzept.html,2022-08-09,POINT (346597 5676868)
